pot,leaf,population,pop.short,pop.geno,elevation,genotype,rep,observation,am.pm,time,date,meas.week,week.of.year,treatment,treatment.levels,gsw,rh,t.ref,t.leaf,delta.t,svp,lsvp,vpd,vpd.kpa
30,2,TSZ-SAN,TSZ,TSZ3,1212,3,3,172,pm,16:27:53,8/17/23,3,33,predrought,drought.1,0.036,13.47,46.57,42.35,4.22,10382.22,8349.88,6951.4,6.95
30,2,TSZ-SAN,TSZ,TSZ3,1212,3,3,173,pm,16:28:10,8/17/23,3,33,predrought,drought.1,0.188,13.76,46.57,41.32,5.25,10382.22,7909.58,6480.98,6.48
30,3,TSZ-SAN,TSZ,TSZ3,1212,3,3,174,pm,16:28:31,8/17/23,3,33,predrought,drought.1,0.075,13.92,46.58,42.85,3.73,10387.51,8571.15,7125.21,7.13
30,3,TSZ-SAN,TSZ,TSZ3,1212,3,3,175,pm,16:28:50,8/17/23,3,33,predrought,drought.1,0.041,14.17,46.59,42.68,3.91,10392.79,8495.36,7022.7,7.02
32,1,TSZ-SAN,TSZ,TSZ4,1212,4,1,104,pm,15:59:33,8/17/23,3,33,predrought,drought.1,0.042,16.58,46.62,43.15,3.47,10408.65,8706.32,6980.56,6.98
32,1,TSZ-SAN,TSZ,TSZ4,1212,4,1,105,pm,15:59:50,8/17/23,3,33,predrought,drought.1,0.087,15.94,46.63,43.89,2.74,10413.95,9047.64,7387.66,7.39
32,2,TSZ-SAN,TSZ,TSZ4,1212,4,1,106,pm,16:00:13,8/17/23,3,33,predrought,drought.1,0.106,16.02,46.66,43.19,3.47,10429.84,8724.48,7053.62,7.05
32,2,TSZ-SAN,TSZ,TSZ4,1212,4,1,107,pm,16:00:32,8/17/23,3,33,predrought,drought.1,0.06,15.47,46.68,43.37,3.31,10440.44,8806.61,7191.48,7.19
32,3,TSZ-SAN,TSZ,TSZ4,1212,4,1,108,pm,16:00:55,8/17/23,3,33,predrought,drought.1,0.093,14.59,46.7,43.29,3.41,10451.06,8770.03,7245.22,7.25
32,3,TSZ-SAN,TSZ,TSZ4,1212,4,1,109,pm,16:01:12,8/17/23,3,33,predrought,drought.1,0.043,14.33,46.71,44.43,2.28,10456.37,9303.94,7805.54,7.81
34,1,TSZ-SAN,TSZ,TSZ4,1212,4,4,164,pm,16:25:11,8/17/23,3,33,predrought,drought.1,0.121,13.71,46.55,40.8,5.75,10371.67,7695.01,6273.05,6.27
34,1,TSZ-SAN,TSZ,TSZ4,1212,4,4,165,pm,16:25:26,8/17/23,3,33,predrought,drought.1,0.134,13.94,46.53,40.31,6.22,10361.12,7497.45,6053.11,6.05
34,2,TSZ-SAN,TSZ,TSZ4,1212,4,4,166,pm,16:25:40,8/17/23,3,33,predrought,drought.1,0.098,13.83,46.52,40.76,5.76,10355.85,7678.72,6246.5,6.25
34,2,TSZ-SAN,TSZ,TSZ4,1212,4,4,167,pm,16:25:53,8/17/23,3,33,predrought,drought.1,0.149,13.8,46.51,41.02,5.49,10350.59,7785.17,6356.78,6.36
34,3,TSZ-SAN,TSZ,TSZ4,1212,4,4,168,pm,16:26:11,8/17/23,3,33,predrought,drought.1,0.13,13.83,46.5,40.67,5.83,10345.32,7642.16,6211.4,6.21
34,3,TSZ-SAN,TSZ,TSZ4,1212,4,4,169,pm,16:26:26,8/17/23,3,33,predrought,drought.1,0.121,13.75,46.49,40.86,5.63,10340.06,7719.51,6297.75,6.3
36,1,TSZ-SAN,TSZ,TSZ7,1212,7,3,176,pm,16:29:33,8/17/23,3,33,predrought,drought.1,0.117,13.6,46.65,43.16,3.49,10424.54,8710.86,7293.12,7.29
36,1,TSZ-SAN,TSZ,TSZ7,1212,7,3,177,pm,16:29:54,8/17/23,3,33,predrought,drought.1,0.083,13.6,46.66,42.97,3.69,10429.84,8625,7206.54,7.21
36,2,TSZ-SAN,TSZ,TSZ7,1212,7,3,178,pm,16:30:26,8/17/23,3,33,predrought,drought.1,0.075,13.97,46.69,42.39,4.3,10445.75,8367.4,6908.13,6.91
36,2,TSZ-SAN,TSZ,TSZ7,1212,7,3,179,pm,16:30:41,8/17/23,3,33,predrought,drought.1,0.095,13.79,46.68,42.87,3.81,10440.44,8580.1,7140.36,7.14
36,3,TSZ-SAN,TSZ,TSZ7,1212,7,3,180,pm,16:31:02,8/17/23,3,33,predrought,drought.1,0.072,13.76,46.69,43.77,2.92,10445.75,8991.52,7554.18,7.55
36,3,TSZ-SAN,TSZ,TSZ7,1212,7,3,181,pm,16:31:16,8/17/23,3,33,predrought,drought.1,0.046,13.37,46.7,43.79,2.91,10451.06,9000.85,7603.55,7.6
37,1,TSZ-SAN,TSZ,TSZ7,1212,7,4,152,pm,16:20:51,8/17/23,3,33,predrought,drought.1,0.085,13.77,46.69,42.59,4.1,10445.75,8455.47,7017.09,7.02
37,1,TSZ-SAN,TSZ,TSZ7,1212,7,4,153,pm,16:21:08,8/17/23,3,33,predrought,drought.1,0.128,14,46.68,42.82,3.86,10440.44,8557.73,7096.07,7.1
37,2,TSZ-SAN,TSZ,TSZ7,1212,7,4,154,pm,16:21:33,8/17/23,3,33,predrought,drought.1,0.062,13.74,46.68,42.76,3.92,10440.44,8530.95,7096.43,7.1
37,2,TSZ-SAN,TSZ,TSZ7,1212,7,4,155,pm,16:21:48,8/17/23,3,33,predrought,drought.1,0.127,13.72,46.68,43.67,3.01,10440.44,8944.98,7512.55,7.51
37,3,TSZ-SAN,TSZ,TSZ7,1212,7,4,156,pm,16:22:09,8/17/23,3,33,predrought,drought.1,0.085,13.55,46.69,42.23,4.46,10445.75,8297.52,6882.12,6.88
37,3,TSZ-SAN,TSZ,TSZ7,1212,7,4,157,pm,16:22:36,8/17/23,3,33,predrought,drought.1,0.14,13.79,46.71,42.45,4.26,10456.37,8393.74,6951.8,6.95
38,1,TSZ-SAN,TSZ,TSZ8,1212,8,4,49,pm,15:38:47,8/17/23,3,33,predrought,drought.1,0.127,14.35,46.8,41.55,5.25,10504.28,8006.12,6498.75,6.5
38,1,TSZ-SAN,TSZ,TSZ8,1212,8,4,50,pm,15:39:03,8/17/23,3,33,predrought,drought.1,0.155,14.28,46.79,41.38,5.41,10498.94,7934.66,6435.41,6.44
38,2,TSZ-SAN,TSZ,TSZ8,1212,8,4,51,pm,15:39:51,8/17/23,3,33,predrought,drought.1,0.088,14,46.82,41.57,5.25,10514.95,8014.56,6542.47,6.54
38,2,TSZ-SAN,TSZ,TSZ8,1212,8,4,52,pm,15:40:13,8/17/23,3,33,predrought,drought.1,0.306,14.09,46.82,41.23,5.59,10514.95,7872.07,6390.52,6.39
38,3,TSZ-SAN,TSZ,TSZ8,1212,8,4,53,pm,15:40:56,8/17/23,3,33,predrought,drought.1,0.061,14.22,46.82,42.84,3.98,10514.95,8566.67,7071.45,7.07
38,3,TSZ-SAN,TSZ,TSZ8,1212,8,4,54,pm,15:41:21,8/17/23,3,33,predrought,drought.1,0.095,14.52,46.8,42.85,3.95,10504.28,8571.15,7045.93,7.05
43,1,CCR-COL,CCR,CCR156,72,156,4,73,pm,15:49:00,8/17/23,3,33,predrought,drought.1,0.059,14.63,46.72,42.07,4.65,10461.68,8228.14,6697.6,6.7
43,1,CCR-COL,CCR,CCR156,72,156,4,74,pm,15:49:28,8/17/23,3,33,predrought,drought.1,0.049,14.46,46.73,42.68,4.05,10467,8495.36,6981.83,6.98
43,2,CCR-COL,CCR,CCR156,72,156,4,75,pm,15:49:48,8/17/23,3,33,predrought,drought.1,0.027,15.05,46.73,41.99,4.74,10467,8193.64,6618.36,6.62
43,2,CCR-COL,CCR,CCR156,72,156,4,76,pm,15:50:03,8/17/23,3,33,predrought,drought.1,0.112,14.83,46.71,41.84,4.87,10456.37,8129.29,6578.61,6.58
43,3,CCR-COL,CCR,CCR156,72,156,4,77,pm,15:50:21,8/17/23,3,33,predrought,drought.1,0.093,14.98,46.7,42.62,4.08,10451.06,8468.74,6903.18,6.9
43,3,CCR-COL,CCR,CCR156,72,156,4,78,pm,15:50:35,8/17/23,3,33,predrought,drought.1,0.034,14.83,46.68,42.97,3.71,10440.44,8625,7076.68,7.08
45,1,CCR-COL,CCR,CCR156,72,156,1,134,pm,16:14:43,8/17/23,3,33,predrought,drought.1,0.267,13.99,47.15,39.86,7.29,10692.38,7319.89,5824.02,5.82
45,1,CCR-COL,CCR,CCR156,72,156,1,135,pm,16:14:59,8/17/23,3,33,predrought,drought.1,0.215,14.62,47.11,39.85,7.26,10670.73,7315.98,5755.92,5.76
45,2,CCR-COL,CCR,CCR156,72,156,1,136,pm,16:15:23,8/17/23,3,33,predrought,drought.1,0.035,14.13,47.08,42.07,5.01,10654.53,8228.14,6722.66,6.72
45,2,CCR-COL,CCR,CCR156,72,156,1,137,pm,16:15:46,8/17/23,3,33,predrought,drought.1,0.116,14.21,47.05,41.83,5.22,10638.34,8125.02,6613.31,6.61
45,3,CCR-COL,CCR,CCR156,72,156,1,138,pm,16:16:13,8/17/23,3,33,predrought,drought.1,0.039,14.32,47.02,42.91,4.11,10622.18,8598.03,7076.94,7.08
45,3,CCR-COL,CCR,CCR156,72,156,1,139,pm,16:16:33,8/17/23,3,33,predrought,drought.1,0.095,14.84,47.01,43.27,3.74,10616.79,8760.9,7185.37,7.19
46,1,CCR-COL,CCR,CCR149,72,149,3,92,pm,15:56:15,8/17/23,3,33,predrought,drought.1,0.087,14.59,46.64,41.87,4.77,10419.24,8142.13,6621.96,6.62
46,1,CCR-COL,CCR,CCR149,72,149,3,93,pm,15:56:28,8/17/23,3,33,predrought,drought.1,0.168,14.23,46.63,40.46,6.17,10413.95,7557.45,6075.55,6.08
46,2,CCR-COL,CCR,CCR149,72,149,3,94,pm,15:56:43,8/17/23,3,33,predrought,drought.1,0.051,14.99,46.62,42.03,4.59,10408.65,8210.88,6650.62,6.65
46,2,CCR-COL,CCR,CCR149,72,149,3,95,pm,15:56:55,8/17/23,3,33,predrought,drought.1,0.084,14.73,46.6,41.38,5.22,10398.07,7934.66,6403.03,6.4
46,3,CCR-COL,CCR,CCR149,72,149,3,96,pm,15:57:15,8/17/23,3,33,predrought,drought.1,0.12,15.19,46.6,41.36,5.24,10398.07,7926.29,6346.82,6.35
46,3,CCR-COL,CCR,CCR149,72,149,3,97,pm,15:57:27,8/17/23,3,33,predrought,drought.1,0.079,14.91,46.59,41.15,5.44,10392.79,7838.87,6289.3,6.29
49,1,CCR-COL,CCR,CCR152,72,152,13,19,pm,15:26:22,8/17/23,3,33,predrought,drought.1,0.165,15.87,45.65,39.58,6.07,9906.15,7211.25,5639.14,5.64
49,1,CCR-COL,CCR,CCR152,72,152,13,20,pm,15:26:39,8/17/23,3,33,predrought,drought.1,0.131,15.57,45.68,40.16,5.52,9921.38,7437.85,5893.09,5.89
49,2,CCR-COL,CCR,CCR152,72,152,13,21,pm,15:27:12,8/17/23,3,33,predrought,drought.1,0.172,15.74,45.76,38.4,7.36,9962.07,6768.61,5200.58,5.2
49,2,CCR-COL,CCR,CCR152,72,152,13,22,pm,15:27:26,8/17/23,3,33,predrought,drought.1,0.185,15.8,45.76,38.6,7.16,9962.07,6841.93,5267.93,5.27
49,3,CCR-COL,CCR,CCR152,72,152,13,23,pm,15:27:58,8/17/23,3,33,predrought,drought.1,0.192,15.51,45.82,39.09,6.73,9992.68,7024.49,5474.63,5.47
49,3,CCR-COL,CCR,CCR152,72,152,13,24,pm,15:28:11,8/17/23,3,33,predrought,drought.1,0.236,15.37,45.83,38.65,7.18,9997.79,6860.37,5323.71,5.32
59,1,CCR-COL,CCR,CCR155,72,155,2,31,pm,15:31:20,8/17/23,3,33,predrought,drought.1,0.036,15.32,46.25,44.1,2.15,10214.45,9146.58,7581.73,7.58
59,1,CCR-COL,CCR,CCR155,72,155,2,32,pm,15:31:33,8/17/23,3,33,predrought,drought.1,0.035,17.06,46.28,43.33,2.95,10230.08,8788.3,7043.05,7.04
59,2,CCR-COL,CCR,CCR155,72,155,2,33,pm,15:32:23,8/17/23,3,33,predrought,drought.1,0.035,15.2,46.39,45.02,1.37,10287.56,9591.11,8027.4,8.03
59,2,CCR-COL,CCR,CCR155,72,155,2,34,pm,15:32:44,8/17/23,3,33,predrought,drought.1,0.071,15.06,46.43,44.78,1.65,10308.53,9473.39,7920.92,7.92
59,3,CCR-COL,CCR,CCR155,72,155,2,35,pm,15:33:12,8/17/23,3,33,predrought,drought.1,0.05,14.85,46.48,44.3,2.18,10334.8,9241.67,7706.96,7.71
59,3,CCR-COL,CCR,CCR155,72,155,2,36,pm,15:33:29,8/17/23,3,33,predrought,drought.1,0.091,14.61,46.49,44.98,1.51,10340.06,9571.4,8060.72,8.06
62,1,JLA-JAK,JLA,JLA155,1521,155,1,55,pm,15:41:47,8/17/23,3,33,predrought,drought.1,0.134,14.46,46.8,41.15,5.65,10504.28,7838.87,6319.95,6.32
62,1,JLA-JAK,JLA,JLA155,1521,155,1,56,pm,15:42:05,8/17/23,3,33,predrought,drought.1,0.321,14.73,46.79,40.51,6.28,10498.94,7577.55,6031.05,6.03
62,2,JLA-JAK,JLA,JLA155,1521,155,1,57,pm,15:42:32,8/17/23,3,33,predrought,drought.1,0.115,14.62,46.77,42.22,4.55,10488.29,8293.17,6759.78,6.76
62,2,JLA-JAK,JLA,JLA155,1521,155,1,58,pm,15:42:50,8/17/23,3,33,predrought,drought.1,0.162,14.33,46.76,41.85,4.91,10482.96,8133.57,6631.36,6.63
62,3,JLA-JAK,JLA,JLA155,1521,155,1,59,pm,15:43:25,8/17/23,3,33,predrought,drought.1,0.198,14.72,46.76,41.7,5.06,10482.96,8069.62,6526.53,6.53
62,3,JLA-JAK,JLA,JLA155,1521,155,1,60,pm,15:43:44,8/17/23,3,33,predrought,drought.1,0.168,14.44,46.75,42.06,4.69,10477.64,8223.82,6710.85,6.71
63,1,CCR-COL,CCR,CCR5,72,5,5,25,pm,15:28:32,8/17/23,3,33,predrought,drought.1,0.067,15.34,45.86,41,4.86,10013.13,7776.93,6240.92,6.24
63,1,CCR-COL,CCR,CCR5,72,5,5,26,pm,15:28:46,8/17/23,3,33,predrought,drought.1,0.098,15.4,45.89,41.12,4.77,10028.49,7826.45,6282.06,6.28
63,2,CCR-COL,CCR,CCR5,72,5,5,27,pm,15:29:22,8/17/23,3,33,predrought,drought.1,0.081,15.24,45.98,41.09,4.89,10074.71,7814.04,6278.66,6.28
63,2,CCR-COL,CCR,CCR5,72,5,5,28,pm,15:29:35,8/17/23,3,33,predrought,drought.1,0.096,15.22,45.99,40.58,5.41,10079.85,7605.76,6071.6,6.07
63,3,CCR-COL,CCR,CCR5,72,5,5,29,pm,15:29:54,8/17/23,3,33,predrought,drought.1,0.112,15.23,46.01,41.18,4.83,10090.15,7851.31,6314.58,6.31
63,3,CCR-COL,CCR,CCR5,72,5,5,30,pm,15:30:07,8/17/23,3,33,predrought,drought.1,0.159,15.25,46.03,41.5,4.53,10100.46,7985.04,6444.72,6.44
64,1,JLA-JAK,JLA,JLA155,1521,155,4,7,pm,15:22:03,8/17/23,3,33,predrought,drought.1,0.155,17.94,44.97,39.37,5.6,9566.48,7130.69,5414.47,5.41
64,1,JLA-JAK,JLA,JLA155,1521,155,4,8,pm,15:22:17,8/17/23,3,33,predrought,drought.1,0.221,18.03,44.99,39.53,5.46,9576.33,7192,5465.39,5.47
64,2,JLA-JAK,JLA,JLA155,1521,155,4,9,pm,15:22:38,8/17/23,3,33,predrought,drought.1,0.148,17.44,45.05,39.97,5.08,9605.91,7362.95,5687.68,5.69
64,2,JLA-JAK,JLA,JLA155,1521,155,4,10,pm,15:22:53,8/17/23,3,33,predrought,drought.1,0.162,18.23,45.08,40.31,4.77,9620.74,7497.45,5743.59,5.74
64,3,JLA-JAK,JLA,JLA155,1521,155,4,11,pm,15:23:15,8/17/23,3,33,predrought,drought.1,0.148,17.66,45.15,39.48,5.67,9655.4,7172.79,5467.65,5.47
64,3,JLA-JAK,JLA,JLA155,1521,155,4,12,pm,15:23:37,8/17/23,3,33,predrought,drought.1,0.234,18.19,45.21,40.02,5.19,9685.2,7382.6,5620.86,5.62
71,1,JLA-JAK,JLA,JLA156,1521,156,6,61,pm,15:44:12,8/17/23,3,33,predrought,drought.1,0.085,14.69,46.75,43.2,3.55,10477.64,8729.03,7189.86,7.19
71,1,JLA-JAK,JLA,JLA156,1521,156,6,62,pm,15:44:29,8/17/23,3,33,predrought,drought.1,0.082,14.97,46.74,44.13,2.61,10472.32,9160.79,7593.08,7.59
71,2,JLA-JAK,JLA,JLA156,1521,156,6,63,pm,15:44:52,8/17/23,3,33,predrought,drought.1,0.036,14.54,46.73,44.04,2.69,10467,9118.22,7596.32,7.6
71,2,JLA-JAK,JLA,JLA156,1521,156,6,64,pm,15:45:11,8/17/23,3,33,predrought,drought.1,0.136,14.61,46.73,44.54,2.19,10467,9356.91,7827.68,7.83
71,3,JLA-JAK,JLA,JLA156,1521,156,6,65,pm,15:45:32,8/17/23,3,33,predrought,drought.1,0.1,14.37,46.72,41.52,5.2,10461.68,7993.47,6490.12,6.49
71,3,JLA-JAK,JLA,JLA156,1521,156,6,66,pm,15:45:52,8/17/23,3,33,predrought,drought.1,0.117,14.53,46.69,41.48,5.21,10445.75,7976.63,6458.86,6.46
72,1,JLA-JAK,JLA,JLA157,1521,157,17,37,pm,15:33:54,8/17/23,3,33,predrought,drought.1,0.049,14.62,46.53,44.51,2.02,10361.12,9342.44,7827.64,7.83
72,1,JLA-JAK,JLA,JLA157,1521,157,17,38,pm,15:34:11,8/17/23,3,33,predrought,drought.1,0.105,14.54,46.55,45.48,1.07,10371.67,9820.28,8312.24,8.31
72,2,JLA-JAK,JLA,JLA157,1521,157,17,39,pm,15:34:34,8/17/23,3,33,predrought,drought.1,0.039,14.42,46.6,43.51,3.09,10398.07,8870.95,7371.55,7.37
72,2,JLA-JAK,JLA,JLA157,1521,157,17,40,pm,15:34:48,8/17/23,3,33,predrought,drought.1,0.061,14.39,46.62,43.63,2.99,10408.65,8926.42,7428.62,7.43
72,3,JLA-JAK,JLA,JLA157,1521,157,17,41,pm,15:35:21,8/17/23,3,33,predrought,drought.1,0.034,14.46,46.67,43.9,2.77,10435.14,9052.33,7543.41,7.54
72,3,JLA-JAK,JLA,JLA157,1521,157,17,42,pm,15:35:37,8/17/23,3,33,predrought,drought.1,0.075,14.56,46.68,45.32,1.36,10440.44,9740.04,8219.91,8.22
83,1,TSZ-SAN,TSZ,TSZ7,1212,7,2,79,pm,15:51:06,8/17/23,3,33,predrought,drought.1,0.06,15.09,46.69,44.07,2.62,10445.75,9132.39,7556.13,7.56
83,1,TSZ-SAN,TSZ,TSZ7,1212,7,2,80,pm,15:51:34,8/17/23,3,33,predrought,drought.1,0.026,14.41,46.71,44.69,2.02,10456.37,9429.56,7922.8,7.92
83,2,TSZ-SAN,TSZ,TSZ7,1212,7,2,81,pm,15:51:56,8/17/23,3,33,predrought,drought.1,0.122,15.08,46.73,42.4,4.33,10467,8371.78,6793.36,6.79
83,2,TSZ-SAN,TSZ,TSZ7,1212,7,2,82,pm,15:52:11,8/17/23,3,33,predrought,drought.1,0.063,15.94,46.72,43.37,3.35,10461.68,8806.61,7139.02,7.14
83,3,TSZ-SAN,TSZ,TSZ7,1212,7,2,83,pm,15:52:35,8/17/23,3,33,predrought,drought.1,0.142,14.85,46.71,42.87,3.84,10456.37,8580.1,7027.33,7.03
83,3,TSZ-SAN,TSZ,TSZ7,1212,7,2,84,pm,15:52:50,8/17/23,3,33,predrought,drought.1,0.054,15.28,46.7,42.93,3.77,10451.06,8607.01,7010.09,7.01
90,1,JLA-JAK,JLA,JLA153,1521,153,6,110,pm,16:02:04,8/17/23,3,33,predrought,drought.1,0.08,14.85,46.8,45.73,1.07,10504.28,9946.79,8386.91,8.39
90,1,JLA-JAK,JLA,JLA153,1521,153,6,111,pm,16:02:18,8/17/23,3,33,predrought,drought.1,0.006,13.92,46.82,46.65,0.17,10514.95,10424.54,8960.86,8.96
90,2,JLA-JAK,JLA,JLA153,1521,153,6,112,pm,16:02:51,8/17/23,3,33,predrought,drought.1,0.079,14.3,46.83,41.06,5.77,10520.29,7801.66,6297.25,6.3
90,2,JLA-JAK,JLA,JLA153,1521,153,6,113,pm,16:03:03,8/17/23,3,33,predrought,drought.1,0.106,14.7,46.82,42.07,4.75,10514.95,8228.14,6682.44,6.68
90,3,JLA-JAK,JLA,JLA153,1521,153,6,114,pm,16:03:22,8/17/23,3,33,predrought,drought.1,0.089,13.89,46.81,42.19,4.62,10509.61,8280.13,6820.34,6.82
90,3,JLA-JAK,JLA,JLA153,1521,153,6,115,pm,16:03:39,8/17/23,3,33,predrought,drought.1,0.126,13.89,46.8,43.9,2.9,10504.28,9052.33,7593.29,7.59
1,1,NRV-NEW,NRV,NRV101,666,101,4,157,am,8:26:50,8/23/23,4,34,predrought,drought.2,0.512,38.22,35.41,31.26,4.15,5750.72,4559.05,2361.13,2.36
1,1,NRV-NEW,NRV,NRV101,666,101,4,158,am,8:27:06,8/23/23,4,34,predrought,drought.2,0.538,37.54,35.39,31.68,3.71,5744.38,4668.98,2512.54,2.51
1,2,NRV-NEW,NRV,NRV101,666,101,4,159,am,8:27:33,8/23/23,4,34,predrought,drought.2,0.6,40.32,35.37,30.99,4.38,5738.06,4489.58,2175.99,2.18
1,2,NRV-NEW,NRV,NRV101,666,101,4,160,am,8:27:51,8/23/23,4,34,predrought,drought.2,0.494,39.45,35.37,31.22,4.15,5738.06,4548.7,2285.04,2.29
1,3,NRV-NEW,NRV,NRV101,666,101,4,161,am,8:28:30,8/23/23,4,34,predrought,drought.2,0.444,37.46,35.35,31.65,3.7,5731.73,4661.06,2513.95,2.51
1,3,NRV-NEW,NRV,NRV101,666,101,4,162,am,8:28:48,8/23/23,4,34,predrought,drought.2,0.543,38.61,35.34,31.32,4.02,5728.57,4574.62,2362.82,2.36
2,1,NRV-NEW,NRV,NRV101,666,101,11,127,am,8:14:01,8/23/23,4,34,predrought,drought.2,0.4,39.62,35.09,31.64,3.45,5650.09,4658.42,2419.85,2.42
2,1,NRV-NEW,NRV,NRV101,666,101,11,128,am,8:14:19,8/23/23,4,34,predrought,drought.2,0.35,40.4,35.11,31.63,3.48,5656.33,4655.78,2370.62,2.37
2,2,NRV-NEW,NRV,NRV101,666,101,11,129,am,8:15:10,8/23/23,4,34,predrought,drought.2,0.364,40.05,35.17,32.49,2.68,5675.1,4887.51,2614.63,2.61
2,2,NRV-NEW,NRV,NRV101,666,101,11,130,am,8:15:28,8/23/23,4,34,predrought,drought.2,0.416,39.6,35.18,32.52,2.66,5678.24,4895.77,2647.19,2.65
2,3,NRV-NEW,NRV,NRV101,666,101,11,131,am,8:16:00,8/23/23,4,34,predrought,drought.2,0.246,36.31,35.16,32.5,2.66,5671.97,4890.27,2830.77,2.83
2,3,NRV-NEW,NRV,NRV101,666,101,11,132,am,8:16:21,8/23/23,4,34,predrought,drought.2,0.324,37.98,35.15,32.38,2.77,5668.84,4857.32,2704.3,2.7
3,1,NRV-NEW,NRV,NRV101,666,101,14,115,am,8:05:55,8/23/23,4,34,predrought,drought.2,0.428,38.14,34.4,31.53,2.87,5438.29,4629.46,2555.3,2.56
3,1,NRV-NEW,NRV,NRV101,666,101,14,116,am,8:06:12,8/23/23,4,34,predrought,drought.2,0.501,38.46,34.41,31.32,3.09,5441.31,4574.62,2481.89,2.48
3,2,NRV-NEW,NRV,NRV101,666,101,14,117,am,8:06:40,8/23/23,4,34,predrought,drought.2,0.392,39.14,34.43,30.88,3.55,5447.35,4461.54,2329.44,2.33
3,2,NRV-NEW,NRV,NRV101,666,101,14,118,am,8:07:05,8/23/23,4,34,predrought,drought.2,0.507,37.8,34.43,30.71,3.72,5447.35,4418.5,2359.4,2.36
3,3,NRV-NEW,NRV,NRV101,666,101,14,119,am,8:07:31,8/23/23,4,34,predrought,drought.2,0.441,37.27,34.45,30.88,3.57,5453.4,4461.54,2429.05,2.43
3,3,NRV-NEW,NRV,NRV101,666,101,14,120,am,8:07:51,8/23/23,4,34,predrought,drought.2,0.564,37.45,34.47,30.47,4,5459.46,4358.36,2313.79,2.31
7,1,NRV-NEW,NRV,NRV105,666,105,9,67,am,7:45:13,8/23/23,4,34,predrought,drought.2,0.158,41.88,32.95,31.34,1.61,5015.53,4579.82,2479.32,2.48
7,1,NRV-NEW,NRV,NRV105,666,105,9,68,am,7:45:31,8/23/23,4,34,predrought,drought.2,0.282,41.82,32.97,31.58,1.39,5021.16,4642.6,2542.76,2.54
7,2,NRV-NEW,NRV,NRV105,666,105,9,69,am,7:45:57,8/23/23,4,34,predrought,drought.2,0.28,41.89,32.98,31.21,1.77,5023.98,4546.12,2441.57,2.44
7,2,NRV-NEW,NRV,NRV105,666,105,9,70,am,7:46:25,8/23/23,4,34,predrought,drought.2,0.353,42.42,32.99,31.57,1.42,5026.79,4639.97,2507.61,2.51
7,3,NRV-NEW,NRV,NRV105,666,105,9,71,am,7:46:55,8/23/23,4,34,predrought,drought.2,0.21,42.91,33.01,29.82,3.19,5032.44,4199.04,2039.62,2.04
7,3,NRV-NEW,NRV,NRV105,666,105,9,72,am,7:47:18,8/23/23,4,34,predrought,drought.2,0.214,45.41,33.02,30.96,2.06,5035.26,4481.91,2195.4,2.2
8,1,NRV-NEW,NRV,NRV105,666,105,10,43,am,7:34:43,8/23/23,4,34,predrought,drought.2,0.249,42.59,32.07,30.29,1.78,4773.12,4313.72,2280.85,2.28
8,1,NRV-NEW,NRV,NRV105,666,105,10,44,am,7:35:02,8/23/23,4,34,predrought,drought.2,0.229,42.47,32.1,31.21,0.89,4781.21,4546.12,2515.54,2.52
8,2,NRV-NEW,NRV,NRV105,666,105,10,45,am,7:35:29,8/23/23,4,34,predrought,drought.2,0.254,45.67,32.14,30.02,2.12,4792.02,4247.51,2058.99,2.06
8,2,NRV-NEW,NRV,NRV105,666,105,10,46,am,7:35:50,8/23/23,4,34,predrought,drought.2,0.351,45.07,32.16,30.82,1.34,4797.43,4446.31,2284.1,2.28
8,3,NRV-NEW,NRV,NRV105,666,105,10,47,am,7:36:13,8/23/23,4,34,predrought,drought.2,0.298,42.39,32.19,29.47,2.72,4805.56,4115.36,2078.28,2.08
8,3,NRV-NEW,NRV,NRV105,666,105,10,48,am,7:36:32,8/23/23,4,34,predrought,drought.2,0.252,43.17,32.21,29.64,2.57,4810.99,4155.82,2078.92,2.08
12,1,NRV-NEW,NRV,NRV118,666,118,5,85,am,7:54:14,8/23/23,4,34,predrought,drought.2,0.32,42.92,33.66,31.17,2.49,5218.83,4535.79,2295.87,2.3
12,1,NRV-NEW,NRV,NRV118,666,118,5,86,am,7:54:36,8/23/23,4,34,predrought,drought.2,0.303,42.49,33.7,31.74,1.96,5230.49,4684.88,2462.44,2.46
12,2,NRV-NEW,NRV,NRV118,666,118,5,87,am,7:55:01,8/23/23,4,34,predrought,drought.2,0.207,42.39,33.75,31.68,2.07,5245.1,4668.98,2445.59,2.45
12,2,NRV-NEW,NRV,NRV118,666,118,5,88,am,7:55:18,8/23/23,4,34,predrought,drought.2,0.218,42.14,33.78,31.9,1.88,5253.88,4727.48,2513.5,2.51
12,3,NRV-NEW,NRV,NRV118,666,118,5,89,am,7:55:38,8/23/23,4,34,predrought,drought.2,0.185,41.11,33.81,31.66,2.15,5262.68,4663.7,2500.21,2.5
12,3,NRV-NEW,NRV,NRV118,666,118,5,90,am,7:55:56,8/23/23,4,34,predrought,drought.2,0.287,40.39,33.83,32.86,0.97,5268.55,4990.25,2862.29,2.86
18,1,NRV-NEW,NRV,NRV122,666,122,5,121,am,8:11:22,8/23/23,4,34,predrought,drought.2,0.272,36.92,34.92,32.91,2.01,5597.25,5004.28,2937.77,2.94
